id_restroom,STORE_NAME,STORE_LOCATION,city,Latitude,Longitude,Place_type
853,Residence Inn by Marriott New York Manhattan/Times Square,1033 Avenue Of The Americas,,40.7527,-73.9857,hotel
854,Wellington Hotel,871 Seventh Ave,,40.7645,-73.9808,hotel
855,Hotel Sofitel New York,45 W 44th St,,40.7556,-73.9819,hotel
856,Hilton Garden Inn Tribeca,39 Avenue of the Americas,,40.7211,-74.0053,hotel
857,Hilton New York Fashion District,152 W 26th Street,,40.7457,-73.9936,hotel
858,The Marmara Manhattan,301 E 94th St,,40.7829,-73.9478,hotel
859,Ameritania at Times Square,230 W 54th Street,,40.7642,-73.9828,hotel
860,Stewart Hotel,371 7th Ave,,40.7489,-73.9922,hotel
861,Crowne Plaza Times Square Manhattan,1605 Broadway At 49th St,,40.7603,-73.9848,hotel
862,The Gotham Hotel,16 E 46th St,,40.7557,-73.9781,hotel
863,TRYP By Wyndham Times Square South,345 W 35th Street,,40.7536,-73.9947,hotel
864,Novotel New York - Times Square,226 W 52nd St,,40.7629,-73.9836,hotel
865,Amsterdam Court Hotel,226 W 50th St,,40.7618,-73.9851,hotel
866,La Quinta Inn & Suites New York City Central Park,31 W 71st St,,40.7761,-73.9778,hotel
867,"Marriott Vacation Club Pulse, New York City",33 West 37 Street,,40.7511,-73.985,hotel
868,Andaz 5th Avenue - a concept by Hyatt,485 5th Ave,,40.7529,-73.9813,hotel
869,Night Hotel Times Square,157 West 47th Street,,40.759,-73.9841,hotel
870,Hilton Garden Inn New York/Manhattan-Chelsea,121 W 28th St,,40.7465,-73.9916,hotel
871,Best Western Premier Herald Square,50 W 36th St,,40.7505,-73.9856,hotel
872,Holiday Inn Express - New York City Chelsea,232 W 29th St,,40.7485,-73.9945,hotel
873,DoubleTree by Hilton Metropolitan - New York City,569 Lexington Ave,,40.757,-73.9721,hotel
874,Gardens NYC-an Affinia hotel,215 E 64th St,,40.7642,-73.9633,hotel
875,The Wall Street Inn,9 S William St,,40.7047,-74.0105,hotel
876,Millenium Hilton,55 Church Street,,40.7112,-74.0107,hotel
877,Le Parker Meridien New York,119 W. 56th Street,,40.7641,-73.9787,hotel
878,Holiday Inn Express New York City- Wall Street,126 Water St,,40.7054,-74.0071,hotel
879,Wyndham Garden Chinatown,93 Bowery,,40.717,-73.9956,hotel
880,Hotel Pennsylvania,401 7th Ave,,40.75,-73.9914,hotel
881,The Evelyn Hotel,7 E 27th St,,40.7438,-73.9871,hotel
882,Millennium Broadway New York Times Square,145 W 44th St,,40.7569,-73.9849,hotel
883,Hampton Inn New York - 35th Street - Empire State Building,59 W 35th St,,40.7501,-73.9865,hotel
884,The James New York,27 Grand St,,40.7228,-74.0047,hotel
885,Cassa Hotel 45th Street,70 West 45th St.,,40.7565,-73.9821,hotel
886,"Club Quarters Hotel, Grand Central",128 East 45th Street,,40.7533,-73.9744,hotel
887,The Jewel facing Rockefeller Center,11 West 51st Street,,40.7596,-73.9778,hotel
888,Hotel Edison,228 W 47th St,,40.7598,-73.986,hotel
889,The Lombardy,111 E 56th St,,40.7607,-73.9706,hotel
890,Dream Midtown,210 West 55th Street,,40.7646,-73.9818,hotel
891,Comfort Inn Times Square South Area,305 West 39th Street,,40.7556,-73.9917,hotel
892,Courtyard by Marriott New York Manhattan/SoHo,181 Varick St,,40.7275,-74.0055,hotel
893,Loews Regency New York Hotel,540 Park Avenue,,40.7645,-73.9689,hotel
894,Holiday Inn Manhattan 6th Ave - Chelsea,125 W 26th St,,40.7452,-73.9924,hotel
895,Holiday Inn Express New York City Fifth Avenue,15 West 45th Street,,40.7558,-73.9803,hotel
896,Holiday Inn Express Manhattan Times Square South,60 West 36th Street,,40.7511,-73.9869,hotel
897,Hilton Garden Inn Times Square,790 Eighth Ave.,,40.7611,-73.987,hotel
898,Sheraton New York Times Square Hotel,811 7th Ave,,40.7626,-73.9821,hotel
899,Residence Inn by Marriott New York Manhattan/Midtown East,148 E 48th St,,40.7551,-73.9729,hotel
900,Lotte New York Palace,455 Madison Ave,,40.7582,-73.9745,hotel
901,"Club Quarters Hotel, opposite Rockefeller Center",25 West 51st St Entrance A,,40.7598,-73.9784,hotel
902,Dream Downtown,355 W 16th St,,40.742,-74.0037,hotel
903,Grand Hyatt New York,109 East 42nd Street,,40.7517,-73.9766,hotel
904,"The Lexington New York City, Autograph Collection",511 Lexington Ave at 48th St.,,40.7551,-73.9734,hotel
905,Waldorf Astoria New York,301 Park Avenue,,40.7566,-73.9743,hotel
906,Trump Soho New York,246 Spring Street,,40.7256,-74.0056,hotel
907,The Roger,131 Madison Ave,,40.7458,-73.9844,hotel
908,SpringHill Suites by Marriott New York Midtown Manhattan,25 West 37th St,,40.751,-73.9847,hotel
909,Hampton Inn Manhattan/United Nations,231 E 43rd St,,40.7507,-73.9723,hotel
910,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,325 W 33rd St,,40.7521,-73.9953,hotel
911,Hilton Times Square,234 W 42nd St,,40.7568,-73.9887,hotel
912,Fairfield Inn by Marriott New York Manhattan/Times Square,330 West 40th Street,,40.7567,-73.9924,hotel
913,Courtyard by Marriott New York Manhattan/Herald Square,71 W 35th St,,40.7504,-73.9871,hotel
914,Bentley Hotel,500 E 62nd St,,40.7606,-73.9583,hotel
915,Courtyard by Marriott New York City Manhattan Fifth Avenue,3 E 40th St,,40.752,-73.9813,hotel
916,The Shoreham Hotel,33 West 55th Street,,40.7623,-73.9765,hotel
917,Soho Garden Hotel,276 Canal Street,,40.7192,-74.0017,hotel
918,Hampton Inn New York Chelsea,108 W 24th St,,40.7438,-73.993,hotel
919,Candlewood Suites New York City-Times Square,339 W 39th Street,,40.7562,-73.9931,hotel
920,Wingate by Wyndham Manhattan Midtown,235 W 35th St,,40.7522,-73.9914,hotel
921,United Nations Apartment Hotel,302 E 45th St,,40.7515,-73.9704,hotel
922,ONE UN New York,One United Nations Plaza,,40.7505,-73.9698,hotel
923,Hampton Inn Manhattan/Downtown-Financial District,32 Pearl St,,40.7032,-74.0125,hotel
924,Holiday Inn New York City - Wall Street,51 Nassau St.,,40.7089,-74.0091,hotel
925,Pod 51,230 E 51st St,,40.7559,-73.969,hotel
926,Washington Jefferson Hotel,318 W 51st St,,40.7635,-73.9869,hotel
927,The Time New York,224 West 49th Street,,40.7611,-73.9853,hotel
928,Belnord Hotel,209 West 87th Street,,40.7887,-73.9753,hotel
929,Courtyard by Marriott New York Manhattan / Chelsea,135 West 30th Street,,40.748,-73.9914,hotel
930,The Moderne,243 W 55th St,,40.7651,-73.983,hotel
931,The Belvedere Hotel,319 W 48th St,,40.7615,-73.9882,hotel
932,Gansevoort Park Avenue NYC,420 Park Ave South,,40.7439,-73.9838,hotel
933,Holiday Inn Express New York City Times Square,343 W 39th Street,,40.7562,-73.9932,hotel
934,West Side YMCA,5 West 63rd Street,,40.7708,-73.9807,hotel
935,The Gregory,42 W 35th St,,40.7499,-73.986,hotel
936,Park South Hotel,124 E 28th,,40.7429,-73.9831,hotel
937,The Kimpton Muse Hotel,130 W 46th St,,40.758,-73.9836,hotel
938,Dylan Hotel NYC,52 E 41st St,,40.7519,-73.9793,hotel
939,W New York - Downtown,8 Albany Street,,40.7095,-74.0139,hotel
940,Hotel 48LEX New York,517 Lexington Avenue,,40.7553,-73.9732,hotel
941,Comfort Inn Midtown West,548 W 48th Street,,40.7643,-73.9948,hotel
942,Hotel Henri by Wyndham,37 W 24th Street,,40.7431,-73.9912,hotel
943,Hotel Elysee by Library Hotel Collection,60 E 54th St,,40.7601,-73.973,hotel
944,W New York,541 Lexington Ave,,40.7562,-73.9727,hotel
945,Duane Street Hotel Tribeca,130 Duane St,,40.716,-74.0073,hotel
946,Casablanca Hotel by Library Hotel Collection,147 W 43rd St,,40.7563,-73.9855,hotel
947,Americana Inn,69 W 38th St,,40.7522,-73.9856,hotel
948,Warwick New York,65 W 54th St,,40.7623,-73.9783,hotel
949,Kimpton Ink48 Hotel,653 11th Avenue,,40.7645,-73.9957,hotel
950,Hampton Inn Manhattan/Times Square South,337 West 39th Street,,40.7561,-73.993,hotel
951,"Carlton Hotel, Autograph Collection",88 Madison Avenue,,40.7444,-73.9855,hotel
952,Salisbury Hotel,123 W 57th St,,40.7648,-73.9784,hotel
953,"GEM Hotel - Chelsea, an Ascend Hotel Collection Member",300 W 22nd Street,,40.7447,-73.9991,hotel
954,The Marcel at Gramercy,201 E 24th St,,40.7394,-73.9823,hotel
955,Hilton Garden Inn New York/West 35th Street,63 West 35th Street,,40.7502,-73.9867,hotel
956,Iberostar 70 Park Avenue,70 Park Ave,,40.7498,-73.9795,hotel
957,Hyatt Herald Square New York,30 W 31st St,,40.7472,-73.9875,hotel
958,"Club Quarters Hotel, Wall Street",52 William St,,40.7069,-74.0091,hotel
959,Washington Square Hotel,103 Waverly Pl,,40.7323,-73.9987,hotel
960,Renaissance New York Hotel 57,130 East 57th Street,,40.761,-73.9695,hotel
961,36 Hudson Hotel,"449 West 36th Street, Midtown West",,40.7556,-73.9977,hotel
962,"The Algonquin Hotel Times Square, Autograph Collection",59 W 44th St,,40.7558,-73.9824,hotel
963,The Library Hotel by Library Hotel Collection,299 Madison Ave,,40.7522,-73.9797,hotel
964,Holiday Inn Express New York - Manhattan West Side,538 West 48th Street,,40.7642,-73.9945,hotel
965,Hotel 31,120 E 31st St,,40.7447,-73.9817,hotel
966,Hotel Belleclaire,250 W 77th St,,40.7826,-73.9812,hotel
967,City Club Hotel,55 W 44th St,,40.7558,-73.9823,hotel
968,Vanderbilt YMCA,224 East 47th Street,,40.7534,-73.971,hotel
969,The Manhattan Club,200 West 56th Street,,40.765,-73.981,hotel
970,The Benjamin,125 E 50th St,,40.7564,-73.9721,hotel
971,"Club Quarters Hotel, World Trade Center",140 Washington St,,40.7095,-74.0139,hotel
972,Fitzpatrick Manhattan Hotel,687 Lexington Ave,,40.7607,-73.9693,hotel
973,JW Marriott Essex House New York,160 Central Park S,,40.7665,-73.9783,hotel
974,The London NYC,151 W 54th St,,40.7633,-73.9807,hotel
975,NH New York Jolly Madison Towers,22 East 38th Street,,40.7501,-73.9808,hotel
976,The Milburn Hotel,242 W 76th St,,40.782,-73.9817,hotel
977,"The Pierre, A Taj Hotel, New York",2 E 61st St,,40.7653,-73.9722,hotel
978,Fitzpatrick Grand Central,141 E 44th St,,40.7525,-73.9745,hotel
979,New York Inn,765 8th Ave,,40.7602,-73.9876,hotel
980,The Bryant Park Hotel,40 W 40th St,,40.753,-73.9837,hotel
981,Conrad New York,102 North End Avenue,,40.7151,-74.016,hotel
982,The SunBright,140 Hester Street,,40.7174,-73.9959,hotel
983,Bowery Grand Hotel,143 Bowery,,40.719,-73.9945,hotel
984,Royalton Times Square,44 W 44th St,,40.7557,-73.9822,hotel
985,Broadway Plaza Hotel,1155 Broadway,,40.7444,-73.9889,hotel
986,Off Soho Suites Hotel,11 Rivington St,,40.7213,-73.9927,hotel
987,Hotel 17,225 E 17th St,,40.7347,-73.9847,hotel
988,Hotel Mela Times Square,120 W 44th St,,40.7566,-73.9842,hotel
989,The Court - A St Giles Hotel,130 East 39th Street,,40.7497,-73.9778,hotel
990,The Jane Hotel,113 Jane St,,40.7382,-74.0097,hotel
991,The Roger Smith Hotel,501 Lexington Ave,,40.7548,-73.9736,hotel
992,Hampton Inn Madison Square Garden Area Hotel,116 W 31 Street,,40.7483,-73.99,hotel
993,Hotel Newton,2528 Broadway,,40.7937,-73.9724,hotel
994,Hotel Chandler,12 E 31st St,,40.7462,-73.9851,hotel
995,Mayfair New York,242 W 49th St,,40.7614,-73.9858,hotel
996,Hotel Wales,1295 Madison Ave,,40.785,-73.9558,hotel
997,Courtyard by Marriott New York City Manhattan Midtown East,866 3rd Avenue,,40.7575,-73.9696,hotel
998,The Sohotel,341 Broome St,,40.7196,-73.9945,hotel
999,Hilton Manhattan East,304 E 42nd St,,40.7496,-73.9718,hotel
1000,Hotel On Rivington,107 Rivington Street,,40.7199,-73.988,hotel
1001,Comfort Inn Times Square West,343 W 44th St,,40.7594,-73.9908,hotel
1002,Days Hotel Broadway,215 W 94th St,,40.7932,-73.9723,hotel
1003,The Hotel 91,91 E Broadway,,40.7137,-73.9937,hotel
1004,Skyline Hotel,725 10th Ave,,40.7643,-73.9921,hotel
1005,Best Western Bowery Hanbee Hotel,231 Grand St,,40.7186,-73.9953,hotel
1006,Courtyard by Marriott New York Manhattan/Times Square,114 W 40th St,,40.7539,-73.986,hotel
1007,New York Marriott Downtown,85 West St,,40.7098,-74.0147,hotel
1008,Gatsby Hotel – an Ascend Hotel Collection Member,135 E Houston St,,40.7233,-73.9903,hotel
1009,The Michelangelo Hotel,152 W 51st St,,40.7617,-73.9827,hotel
1010,Eurostars Wall Street,129 Front Street A,,40.7052,-74.0064,hotel
1011,Fifty NYC-an Affinia hotel,155 E 50th St,,40.7559,-73.9711,hotel
1012,Courtyard by Marriott New York Manhattan/Upper East Side,410 E 92nd St,,40.7804,-73.9459,hotel
1013,"The Carlyle, A Rosewood Hotel",35 E 76th St,,40.7746,-73.9634,hotel
1014,Magnuson Convention Center Hotel,522 W 38th St,,40.7576,-73.9985,hotel
1015,Hotel Metro,45 W 35th St,,40.75,-73.9861,hotel
1016,Four Points by Sheraton Manhattan - Chelsea,160 W 25th St,,40.7451,-73.9941,hotel
1017,Wyndham Midtown 45 at New York City,205 E 45th St,,40.7525,-73.9726,hotel
1018,Avalon Hotel,16 E 32nd Street,,40.7467,-73.9845,hotel
1019,Clarion Hotel Park Avenue,429 Park Ave S,,40.7442,-73.9834,hotel
1020,San Carlos Hotel,150 E 50th St,,40.7561,-73.9713,hotel
1021,Gramercy Park Hotel,2 Lexington Ave,,40.7385,-73.9855,hotel
1022,"Gild Hall, A Thompson Hotel",15 Gold Street,,40.708,-74.0071,hotel
1023,W New York - Union Square,201 Park Ave S,,40.7365,-73.989,hotel
1024,The Surrey,20 E 76th St,,40.7745,-73.9639,hotel
1025,Hotel 309,309 W 14th St,,40.7398,-74.0028,hotel
1026,Fairfield Inn & Suites by Marriott New York ManhattanChelsea,116 W 28th St,,40.7464,-73.9913,hotel
1027,Aloft Harlem,2296 Frederick Douglass Boulevard,,40.8092,-73.9518,hotel
1028,Hotel 373 Fifth Avenue,373 5th Ave,,40.7492,-73.984,hotel
1029,Morgans,237 Madison Ave,,40.7499,-73.9814,hotel
1030,Hotel Giraffe by Library Hotel Collection,365 Park Ave S,,40.7421,-73.9849,hotel
1031,Radisson Martinique on Broadway,49 W 32nd St,,40.7482,-73.988,hotel
1032,Hotel Plaza Athenee,37 E 64th St,,40.7664,-73.9684,hotel
1033,The Lowell,28 East 63rd Street,,40.7659,-73.9691,hotel
1034,Econo Lodge Times Square,302 W 47th St,,40.7606,-73.9879,hotel
1035,Seaport Inn,33 Peck Slip,,40.7079,-74.0015,hotel
1036,Hampton Inn Manhattan-Seaport-Financial District,320 Pearl Street,,40.709,-74.0022,hotel
1037,Manhattan Broadway Budget Hotel,273 W 38th St,,40.7545,-73.9912,hotel
1038,the Quin,101 West 57th Street at Sixth Avenue,,40.7643,-73.9771,hotel
1039,Holiday Inn NYC - Lower East Side,150 Delancey St,,40.7181,-73.9864,hotel
1040,New World Hotel,101 Bowery,,40.7176,-73.9953,hotel
1041,Blue Moon Boutique Hotel,100 Orchard St,,40.7186,-73.99,hotel
1042,Windsor Hotel,108 Forsyth St,,40.7187,-73.9927,hotel
1043,New York Marriott East Side,525 Lexington Ave,,40.7555,-73.9731,hotel
1044,"Smyth, A Thompson Hotel",85 West Broadway,,40.7153,-74.0094,hotel
1045,Comfort Inn Manhattan Bridge,61-63 Chrystie Street,,40.7166,-73.9947,hotel
1046,The Peninsula New York,700 Fifth Avenue at 55th street,,40.7617,-73.9749,hotel
1047,Best Western Plus Hospitality House,145 E 49th Street,,40.7556,-73.9722,hotel
1048,Hotel Boutique at Grand Central,447 Lexington Avenue,,40.7531,-73.9748,hotel
1049,"Night Hotel Theater District, Times Square",132 West 45th Street,,40.7574,-73.9841,hotel
1050,Renaissance New York Times Square Hotel,714 7th Ave,,40.7597,-73.9843,hotel
1051,The Plaza Hotel,Fifth Avenue at Central Park South,,40.7642,-73.9739,hotel
1052,"Club Quarters Hotel, Midtown",40 W 45th St,,40.7561,-73.9812,hotel
1053,Cosmopolitan Hotel - Tribeca,95 West Broadway (at Chambers),,40.7155,-74.0093,hotel
1054,"The Ritz-Carlton New York, Battery Park",2 West St,,40.7053,-74.0172,hotel
1055,Fairfield Inn & Suites New York Manhattan/Downtown East,95 Henry St,,40.7131,-73.9929,hotel
1056,RIFF Chelsea,300 W 30th St,,40.7498,-73.9957,hotel
1057,Carvi Hotel New York,152 E 55th St,,40.7593,-73.9692,hotel
1058,Seton Hotel,144 E 40th Street,,40.7498,-73.9762,hotel
1059,The Sherry Netherland,781 5th Ave,,40.7645,-73.9729,hotel
1060,The MAve nyc,62 Madison Avenue,,40.7435,-73.9861,hotel
1061,Hilton Club New York,1335 Avenue of the Americas,,40.7621,-73.9788,hotel
1062,Harlem Bed and Breakfast,54 West 120th Street,,40.804,-73.9465,hotel
1063,"The Chatwal, a Luxury Collection Hotel, New York City",130 W. 44th Street,,40.7567,-73.9845,hotel
1064,Room Mate Grace Boutique Hotel,125 W 45th St,,40.7573,-73.9839,hotel
1065,Four Seasons Hotel New York,57 E 57th Street,,40.762,-73.9716,hotel
1066,Carlton Arms Hotel,160 East 25th Street,,40.7403,-73.9826,hotel
1067,"The Solita Soho Hotel, an Ascend Hotel Collection Member",159 Grand St,,40.7199,-73.9989,hotel
1068,"Mandarin Oriental, New York",80 Columbus Circle at 60th Street,,40.7692,-73.9828,hotel
1069,Upper West Side Brownstone,110 West 81st Street,,40.7835,-73.9752,hotel
1070,Allies' Inn Bed and Breakfast,313 West 136th Street,,40.8175,-73.9468,hotel
1071,Hotel Five44,544 West 48 St,,40.7642,-73.9945,hotel
1072,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,21 W 37th St,,40.7511,-73.985,hotel
1073,The Towers at Lotte New York Palace,455 Madison Avenue,,40.7581,-73.9754,hotel
1074,West 57th Street by Hilton Club,102 West 57th Street,,40.7645,-73.9778,hotel
1075,The Towers of the Waldorf Astoria New York,100 E 50th St,,40.7569,-73.9734,hotel
1076,Trump International Hotel & Tower New York,1 Central Park W,,40.7691,-73.9813,hotel
1077,"The Ritz-Carlton New York, Central Park",50 Central Park S,,40.7655,-73.9759,hotel
1078,Hilton Garden Inn New York/Central Park South-Midtown West,237 West 54th Street,,40.7643,-73.9832,hotel
1079,Hotel 32 32,32 E 32nd Street,,40.7462,-73.9834,hotel
1080,The High Line Hotel,180 Tenth Avenue,,40.7461,-74.0053,hotel
1081,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St,,40.7467,-73.9824,hotel
1082,The St. Regis New York,Two East 55th St,,40.7615,-73.9745,hotel
1083,The Mark,Madison Ave at 77th Street,,40.7752,-73.9634,hotel
1084,Hilton Garden Inn New York-Times Square Central,136 West 42nd Street,,40.7555,-73.9856,hotel
1085,Hilton Garden Inn New York/Manhattan-Midtown East,206 East 52nd Street,,40.7568,-73.9693,hotel
1086,Park Hyatt New York,153 West 57th Street,,40.7652,-73.9791,hotel
1087,"Langham Place, New York, Fifth Avenue",400 Fifth Avenue,,40.7501,-73.9834,hotel
1088,citizenM New York Times Square,218 West 50th Street,,40.7617,-73.9848,hotel
1089,Courtyard by Marriott New York Manhattan / Central Park,1717 Broadway,,40.7642,-73.9825,hotel
1090,Hotel Beacon,2130 Broadway at 75th Street,,40.7808,-73.9813,hotel
1091,Archer Hotel New York,45 West 38th St,,40.7519,-73.9849,hotel
1092,Homewood Suites New York/Midtown Manhattan Times Square,312 West 37th Street,,40.7545,-73.993,hotel
1093,The Lex NYC,67 Lexington Avenue,,40.7402,-73.9843,hotel
1094,Life Hotel Nomad,19 West 31st Street,,40.747,-73.9871,hotel
1095,Chelsea Inn,46 W 17th St,,40.7388,-73.9944,hotel
1096,Hotel Hugo,525 Greenwich Street,,40.7265,-74.0091,hotel
1097,East Village Hotel,147 1st Ave,,40.7283,-73.9851,hotel
1098,Royal Park Hotel and Hostel,258 West 97th Street,,40.7957,-73.9722,hotel
1099,Hampton Inn Manhattan/Times Square Central,220 West 41st St.,,40.7558,-73.9886,hotel
1100,Holiday Inn New York City - Times Square,585 8th Ave,,40.755,-73.9914,hotel
1101,Hotel Shocard at Times Square,206 West 41st Street,,40.7555,-73.988,hotel
1102,Cambria hotel & suites New York - Times Square,30 W 46th St,,40.7567,-73.9805,hotel
1103,The Knickerbocker Hotel,6 Times Square,,40.7558,-73.9863,hotel
1104,Harlem YMCA,180 West 135th Street,,40.815,-73.9428,hotel
1105,Executive Hotel Le Soleil New York,38 W 36th St,,40.7504,-73.9854,hotel
1106,EVEN Hotel Times Square South,321 West 35th Street,,40.7533,-73.994,hotel
1107,Renaissance New York Midtown Hotel,218 West 35th Street,,40.752,-73.9909,hotel
1108,RIU Plaza New York Times Square,"305 West, 46th Street",,40.7601,-73.9885,hotel
1109,InterContinental New York Barclay,111 East 48th Street,,40.7554,-73.9737,hotel
1110,INNSIDE New York NoMad,132 West 27th Street,,40.7462,-73.9928,hotel
1111,Baccarat Hotel and Residences New York,28 West 53rd Street,,40.761,-73.9772,hotel
1112,The Marmara Park Avenue,114 East 32nd Street,,40.7453,-73.9816,hotel
1113,"The Paul, an Ascend Hotel Collection Member",32 West 29th Street,,40.7462,-73.9891,hotel
1114,Safehouse Suites Manhattan,1600 Broadway,,40.7604,-73.9847,hotel
1115,Cambria hotel & suites New York - Chelsea,123 W. 28th Street,,40.7465,-73.9917,hotel
1116,NYC Vacation Suites,Various Addresses,,40.7911,-73.9514,hotel
1117,Fairfield Inn New York Manhattan/Financial District,161 Front Street,,40.706,-74.0052,hotel
1118,Vacayo Premium East Side Apartments,Various Addresses,,40.7239,-73.9901,hotel
1119,NobleDEN Hotel,196 Grand Street,,40.7192,-73.9969,hotel
1120,Orchard Street Hotel,163 Orchard Street,,40.7211,-73.9887,hotel
